ts_utc,league,event_id,event_slug,event_title,event_start,market_id,market_slug,question,token_id,best_bid,best_bid_size,best_ask,best_ask_size,mid,spread,book_hash,tick_size,min_order_size,liquidity,volume
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572733,will-arsenal-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Arsenal finish in 2nd place in the 2025-26 English Premier League?,"[""41879359148780845295615263000408291680081615331847709002992242978010776986457"", ""818287111022900399824685069146068924083232135701151994893652184348218301554""]",,,,,,,,,,6961.7861,28034.382046
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572750,will-burnley-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Burnley finish in 2nd place in the 2025-26 English Premier League?,"[""55056326501431749271133358652815186222146117739104245367755378333291098352366"", ""108774909056721227497216428252415702558190585144818450349748165931678956416658""]",,,,,,,,,,,8861.382666
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572734,will-manchester-city-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,"[""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""562659510174362060533457985030958870361049086371020656370260926955126993005""]",,,,,,,,,,12267.8895,30190.544205
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572735,will-chelsea-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Chelsea finish in 2nd place in the 2025-26 English Premier League?,"[""69054297727743632657915574070347647586761396390995019387926849534202532947338"", ""69377294721589046453775557958686401939350465022666034535221262883271503734984""]",,,,,,,,,,13432.2367,101873.665321
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572736,will-newcastle-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Newcastle finish in 2nd place in the 2025-26 English Premier League?,"[""78424546023908179654489479595975356649761814882934014927665595969761085478014"", ""20335977141197526838259006121993550882909748740343953248861126885867870453591""]",,,,,,,,,,9362.1401,23041.116969
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572737,will-manchester-united-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Manchester United finish in 2nd place in the 2025-26 English Premier League?,"[""9843068452396263491624635386707685580124410909542455942815163106175699037555"", ""62521177409206625415590333262297578891710717221421993771427429903488783311752""]",,,,,,,,,,7500.50107,40625.65477
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572738,will-tottenham-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Tottenham finish in 2nd place in the 2025-26 English Premier League?,"[""102107425492305678385933998988199810578413171762422693161076829676388017251734"", ""93285899533761049332535015486874570284739608971895298669043939031402250937282""]",,,,,,,,,,16870.68718,27130.220256
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572739,will-aston-villa-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Aston Villa finish in 2nd place in the 2025-26 English Premier League?,"[""45929193137349605573544012153928747449527958564407428441173268547605951007798"", ""20101445521759347866031483832571179035110606178969226910073641220381625481427""]",,,,,,,,,,11117.12183,27859.313404
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572740,will-nottm-forest-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Nottm Forest finish in 2nd place in the 2025-26 English Premier League?,"[""1919639463702913876743872431620869626858874626543976182222955362579504121363"", ""81406565230492495971937876753591362846968948099791385781950284350778530863813""]",,,,,,,,,,5684.14515,82997.033416
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572741,will-brighton-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Brighton finish in 2nd place in the 2025-26 English Premier League?,"[""73766711237653529164566609897451645914946858040253525901858411679745429753282"", ""44847929260593069896723823215948337828332356962011482428431199564226538070880""]",,,,,,,,,,10853.89786,22433.757346
